-254.447,-249.051,-238.537,-223.414,-204.346,-182.061,-157.278,-130.642,-102.699,-73.8816,-44.5221,-14.8711,14.87113,44.52206,73.88158,102.6987,130.642,157.2778,182.0615,204.3459,223.4142,238.537,249.0509,254.4467
-216.67,-212.27,-203.664,-191.214,-175.398,-156.758,-135.842,-113.167,-89.1883,-64.2927,-38.7984,-12.9687,12.96873,38.79845,64.29271,89.18825,113.1667,135.8421,156.758,175.3985,191.2142,203.6643,212.2697,216.6696
-183.292,-179.694,-172.636,-162.38,-149.276,-133.73,-116.166,-96.9946,-76.5949,-55.3026,-33.4103,-11.174,11.17405,33.41028,55.30258,76.59486,96.99462,116.1659,133.7301,149.2758,162.3798,172.6364,179.6941,183.2924
-153.514,-150.578,-144.807,-136.393,-125.595,-112.721,-98.0968,-82.051,-64.894,-46.9125,-28.3661,-9.49123,9.49123,28.36605,46.91246,64.894,82.05096,98.09684,112.7205,125.5949,136.3927,144.8073,150.5778,153.5136
-126.67,-124.296,-119.622,-112.789,-103.991,-93.4602,-81.45,-68.2184,-54.0177,-39.0872,-23.6502,-7.91605,7.916051,23.65024,39.08719,54.01773,68.21838,81.44996,93.46018,103.9907,112.7888,119.6222,124.2964,126.6704
-102.201,-100.315,-96.5964,-91.1495,-84.119,-75.6795,-66.0245,-55.3549,-43.8714,-31.7683,-19.2317,-6.43878,6.438785,19.23166,31.76834,43.87135,55.35488,66.02446,75.67953,84.11898,91.14954,96.59644,100.315,102.2013
-79.6186,-78.1657,-75.2991,-71.0939,-65.6561,-59.1145,-51.6135,-43.3053,-34.3445,-24.8832,-15.0693,-5.04621,5.046207,15.06929,24.88315,34.34447,43.30531,51.61346,59.11451,65.65611,71.09395,75.29906,78.16571,79.61863
-58.4888,-57.4302,-55.3401,-52.2711,-48.297,-43.5089,-38.0095,-31.9085,-25.318,-18.3505,-11.1162,-3.72296,3.722957,11.11615,18.3505,25.31804,31.90846,38.00955,43.50894,48.29702,52.27107,55.34015,57.43021,58.48883
-38.4177,-37.7261,-36.3602,-34.3532,-31.752,-28.6147,-25.0073,-21.0009,-16.6687,-12.0847,-7.32186,-2.45243,2.452427,7.321856,12.08466,16.66874,21.00092,25.00735,28.61468,31.75196,34.35317,36.36024,37.72613,38.41766
-19.038,-18.6964,-18.0215,-17.0294,-15.743,-14.1905,-12.4042,-10.4191,-8.27136,-5.99755,-3.63418,-1.21732,1.217322,3.634182,5.99755,8.271356,10.41913,12.40424,14.19047,15.74296,17.02941,18.02152,18.69642,19.03803
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
