-370.845,-362.134,-345.614,-322.834,-295.592,-265.57,-234.093,-202.05,-169.951,-138.058,-106.501,-75.3541,-44.6579,-14.4012,15.51026,45.2787,75.20739,105.6414,136.8599,168.9526,201.7203,234.6213,266.7656,296.955,323.7679,345.6888,361.2825,369.4021
-323.587,-316.825,-303.866,-285.701,-263.53,-238.534,-211.724,-183.862,-155.468,-126.877,-98.2956,-69.8537,-41.6232,-13.6209,14.19895,41.94612,69.77712,97.8511,126.2621,154.9642,183.7104,212.018,239.1685,264.2409,286.1783,303.8863,316.3575,322.8087
-283.091,-277.713,-267.323,-252.577,-234.291,-213.313,-190.408,-166.205,-141.184,-115.686,-89.9511,-64.1418,-38.3604,-12.6583,12.96036,38.52971,64.10386,89.72375,115.3731,140.9319,166.1389,190.5716,213.6497,234.6619,252.8181,267.3207,277.4524,282.6666
-247.974,-243.613,-235.137,-222.991,-207.747,-190.017,-170.388,-149.368,-127.375,-104.732,-81.6813,-58.4019,-35.0184,-11.612,11.77103,35.1085,58.38485,81.56695,104.5746,127.2514,149.3417,170.48,190.1966,207.939,223.1113,235.1261,243.4648,247.7386
-217.217,-213.628,-206.62,-196.504,-183.687,-168.622,-151.758,-133.505,-114.217,-94.1843,-73.6405,-52.7662,-31.6993,-10.5425,10.62729,31.74842,52.76011,73.58456,94.10707,114.1574,133.4963,151.8103,168.7176,183.7861,196.5621,206.6075,213.5422,217.0845
-190.049,-187.063,-181.211,-172.716,-161.875,-149.027,-134.518,-118.677,-101.802,-84.1484,-65.9302,-47.3232,-28.4699,-9.48595,9.532189,28.49777,47.32262,65.90409,84.11165,101.775,118.676,134.5471,149.0773,161.9258,172.7434,181.1997,187.0118,189.9727
-165.867,-163.365,-158.446,-151.275,-142.071,-131.092,-118.608,-104.884,-90.1663,-74.677,-58.6086,-42.1265,-25.3713,-8.46356,8.489645,25.38787,42.1285,58.59754,74.66048,90.15477,104.8854,118.625,131.1189,142.0963,151.2862,158.436,163.3327,165.8218
-144.188,-142.082,-137.934,-131.865,-124.042,-114.663,-103.939,-92.0837,-79.3024,-65.7845,-51.7009,-37.203,-22.425,-7.48668,7.502083,22.43555,37.20599,51.6971,65.77795,79.29823,92.08598,103.9485,114.6768,124.0545,131.8689,137.9254,142.0613,144.1599
-124.614,-122.841,-119.342,-114.209,-107.57,-99.5784,-90.4006,-80.2096,-69.1751,-57.4579,-45.2073,-32.5596,-19.6392,-6.56021,6.569819,19.64625,32.56279,45.20693,57.45599,69.17423,80.21181,90.40607,99.58544,107.5759,114.2097,119.3352,122.8273,124.5966
-106.814,-105.325,-102.384,-98.0598,-92.4519,-85.6795,-77.8754,-69.1791,-59.7303,-49.6647,-39.1107,-28.189,-17.0118,-5.68479,5.691146,17.01686,28.19198,39.11183,49.66484,59.73088,69.18096,77.87858,85.68297,92.45403,98.05874,102.3784,105.316,106.8027
-90.5031,-89.262,-86.8077,-83.1944,-78.498,-72.8122,-66.2425,-58.9011,-50.9025,-42.3597,-33.382,-24.0738,-14.5343,-4.85827,4.862693,14.53806,24.07645,33.38358,42.36066,50.9035,58.90256,66.24432,72.81382,78.49848,83.19282,86.80372,89.25567,90.49543
-75.4332,-74.412,-72.3911,-69.4119,-65.5335,-60.8289,-55.3813,-49.2804,-42.6189,-35.4896,-27.9838,-20.19,-12.1934,-4.07665,4.079839,12.19624,20.19218,27.98538,35.49074,42.61988,49.28146,55.38232,60.82952,65.53326,69.41033,72.38796,74.40753,75.42793
-61.3845,-60.5617,-58.9326,-56.5287,-53.3952,-49.5885,-45.1734,-40.2203,-34.8029,-28.9959,-22.8736,-16.5089,-9.97278,-3.33473,3.33707,9.974899,16.51064,22.87501,28.99702,34.80383,40.22109,45.17397,49.58868,53.39471,56.5273,58.93025,60.55857,61.38082
-48.1585,-47.5179,-46.2489,-44.375,-41.9301,-38.9566,-35.5035,-31.6246,-27.3766,-22.8176,-18.0059,-12.9991,-7.85407,-2.62657,2.628275,7.855644,13.00047,18.007,22.81852,27.37732,31.62512,35.50377,38.95653,41.92959,44.3739,46.24717,47.51568,48.15596
-35.5731,-35.1025,-34.1701,-32.7924,-30.9937,-28.8042,-26.2593,-23.3979,-20.2613,-16.892,-13.3332,-9.62761,-5.81781,-1.94576,1.946959,5.818932,9.628595,13.33401,16.89272,20.26183,23.39828,26.25947,28.80409,30.99321,32.79155,34.16884,35.10102,35.57139
-23.4582,-23.1491,-22.5364,-21.6308,-20.4479,-19.0072,-17.3317,-15.4465,-13.3786,-11.1561,-8.80717,-6.36033,-3.84381,-1.28563,1.286393,3.844529,6.36097,8.807717,11.15653,13.37898,15.44671,17.33175,19.00715,20.4476,21.63027,22.53562,23.14817,23.45719
-11.6525,-11.4993,-11.1956,-10.7466,-10.1599,-9.4452,-8.61365,-7.67771,-6.65071,-5.54647,-4.37909,-3.16272,-1.91147,-0.639346,0.639717,1.911821,3.163038,4.379361,5.54669,6.650872,7.677814,8.613678,9.445146,10.15976,10.7463,11.19519,11.49884,11.65201
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
