-369.337,-361.358,-346.01,-324.376,-297.805,-267.698,-235.343,-201.828,-168.008,-134.524,-101.836,-70.2733,-40.0672,-11.3732,15.72899,41.25193,65.32564,88.21139,110.2862,131.989,153.7381,175.8371,198.3882,221.2224,243.858,265.4947,285.0579,301.3059,313.0027,319.1374
-323.431,-317.061,-304.728,-287.172,-265.342,-240.26,-212.914,-184.181,-154.795,-125.339,-96.261,-67.8965,-40.4877,-14.1973,10.88819,34.76326,57.51011,79.29723,100.3609,120.966,141.3503,161.6619,181.9019,201.8793,221.1884,239.2141,255.1736,268.1978,277.4497,282.2617
-283.895,-278.726,-268.669,-254.244,-236.13,-215.086,-191.871,-167.188,-141.652,-115.776,-89.9728,-64.5642,-39.7898,-15.8165,7.257805,29.40282,50.65432,71.10649,90.89426,110.164,129.0351,147.5584,165.6782,183.2046,199.8022,214.9996,228.2244,238.8621,246.3367,250.1979
-249.528,-245.278,-236.979,-225.003,-209.849,-192.084,-172.296,-151.047,-128.848,-106.139,-83.2904,-60.5977,-38.2908,-16.5366,4.556677,24.93588,44.59785,63.58015,81.94565,99.76058,117.0677,133.8583,150.0478,165.4587,179.816,192.7579,203.8622,212.6896,218.8371,221.9952
-219.41,-215.88,-208.967,-198.942,-186.177,-171.105,-154.182,-135.858,-116.553,-96.6438,-76.4517,-56.2454,-36.2391,-16.5958,2.56961,21.18617,39.22106,56.67061,73.54762,89.86497,105.6168,120.7595,135.1961,148.7663,161.2454,172.3537,181.7771,189.1969,194.327,196.9507
-192.821,-189.867,-184.065,-175.62,-164.814,-151.977,-137.468,-121.649,-104.864,-87.4305,-69.6273,-51.693,-33.8243,-16.177,1.131362,18.01813,34.42961,50.3336,65.70926,80.53494,94.77492,108.3667,121.2107,133.165,144.0456,153.6346,161.6954,167.9938,172.3235,174.5297
-169.188,-166.7,-161.807,-154.661,-145.48,-134.52,-122.065,-108.405,-93.8238,-78.5869,-62.934,-47.0751,-31.1881,-15.4195,0.1147526,15.32539,30.14565,44.52491,58.42086,71.79061,84.58131,96.72159,108.1151,118.6374,128.1374,136.4437,143.3759,148.7596,152.4433,154.315
-148.041,-145.94,-141.799,-135.739,-127.924,-118.559,-107.866,-96.0825,-83.4394,-70.1592,-56.4467,-42.4851,-28.4337,-14.4275,-0.578267,13.02301,26.30271,39.19953,51.65867,63.62534,75.03812,85.82329,95.89067,105.132,113.4228,120.6269,126.605,131.2254,134.3752,135.972
-128.996,-127.219,-123.713,-118.569,-111.92,-103.924,-94.7601,-84.6192,-73.692,-62.1638,-50.2086,-37.985,-25.634,-13.2784,-1.02337,11.04222,22.84264,34.31182,45.38897,56.01393,66.12254,75.64279,84.49225,92.57735,99.79492,106.036,111.1919,115.1617,117.8602,119.2257
-111.728,-110.227,-107.263,-102.907,-97.2622,-90.4558,-82.6312,-73.9422,-64.5455,-54.5955,-44.2389,-33.6122,-22.8389,-12.0289,-1.279,9.326608,19.71381,29.81612,39.57147,48.91889,57.79533,66.13308,73.85818,80.89019,87.1435,92.53032,96.96498,100.3693,102.6782,103.8448
-95.9611,-94.6989,-92.2038,-88.5327,-83.7665,-78.0061,-71.3667,-63.9727,-55.9525,-47.4336,-38.5394,-29.386,-20.0803,-10.7194,-1.3903,7.829397,16.86988,25.66738,34.1619,42.29482,50.0068,57.23602,63.91721,69.98172,75.35859,79.97678,83.76837,86.67231,88.63835,89.63069
-81.4564,-80.4036,-78.3211,-75.2536,-71.265,-66.4354,-60.8568,-54.6296,-47.8581,-40.6471,-33.0992,-25.3121,-17.377,-9.37818,-1.39216,6.511397,14.26893,21.82164,29.11391,36.09169,42.70104,48.88697,54.59293,59.7609,64.33235,68.24985,71.45943,73.91321,75.57223,76.40889
-68.0043,-67.1381,-65.4235,-62.8956,-59.6046,-55.6136,-50.9957,-45.8308,-40.203,-34.1975,-27.8982,-21.386,-14.7376,-8.02409,-1.31155,5.339421,11.87281,18.23633,24.38041,30.25701,35.81869,41.0179,45.80663,50.13661,53.96004,57.23084,59.90627,61.94889,63.32847,64.02375
-55.4185,-54.7208,-53.3392,-51.3007,-48.6442,-45.4187,-41.6814,-37.4949,-32.9258,-28.0417,-22.91,-17.5963,-12.163,-6.66909,-1.16937,4.28503,9.646538,14.87048,19.91439,24.73723,29.29882,33.55931,37.47908,41.01886,44.14038,46.8072,48.98593,50.64761,51.76901,52.33389
-43.5305,-42.9874,-41.9118,-40.3238,-38.2528,-35.7358,-32.8162,-29.5418,-25.9634,-22.1334,-18.1039,-13.9262,-9.64923,-5.31984,-0.981877,3.323531,7.557833,11.68467,15.66942,19.47872,23.08005,26.44146,29.5315,32.31938,34.77542,36.87163,38.58265,39.8866,40.76606,41.20891
-32.1854,-31.7867,-30.9967,-29.8299,-28.3073,-26.4555,-24.3057,-21.8925,-19.2528,-16.4246,-13.4462,-10.3551,-7.18788,-3.97915,-0.76183,2.433138,5.576591,8.640947,11.59991,14.42818,17.10119,19.59497,21.88607,23.95176,25.77027,27.32127,28.58644,29.55008,30.19974,30.52678
-21.2391,-20.9773,-20.4584,-19.6917,-18.691,-17.4732,-16.0587,-14.4698,-12.7307,-10.8661,-8.90101,-6.86032,-4.768,-2.64707,-0.519427,1.59426,3.674448,5.702614,7.661092,9.532894,11.30158,12.95115,14.46606,15.83131,17.03263,18.05674,18.89176,19.52753,19.95602,20.17169
-10.5547,-10.4249,-10.1678,-9.78778,-9.29161,-8.68769,-7.98595,-7.19745,-6.334,-5.40789,-4.43151,-3.41714,-2.37671,-1.32171,-0.263065,0.78888,1.824325,2.833972,3.808948,4.740728,5.621072,6.441982,7.195711,7.874802,8.472186,8.981315,9.396331,9.712249,9.925137,10.03228
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
