0.0,0.4268147,0.8420649,1.235688,1.600115,1.930548,2.224609,2.481638,2.701931,2.886159,3.035062,3.149357,3.229762,3.277015,3.291851,3.274886,3.226435,3.146303,3.033656,2.887072,2.704806,2.485209,2.227228,1.93091,1.597865,1.231615,0.8377966,0.4241151,0.0
0.0,0.3708451,0.7329787,1.078593,1.401426,1.697018,1.962588,2.196681,2.398731,2.568682,2.70674,2.813241,2.888595,2.933253,2.947654,2.932144,2.886865,2.811657,2.706016,2.569156,2.400204,2.198483,1.963862,1.697096,1.400141,1.076373,0.7306846,0.3694021,0.0
0.0,0.3235871,0.6404121,0.9442779,1.229979,1.493509,1.732043,1.943767,2.127629,2.283098,2.409975,2.50827,2.578124,2.619747,2.633368,2.619169,2.577223,2.507446,2.409595,2.283333,2.128369,1.944658,1.73264,1.493472,1.229231,0.9430525,0.6391662,0.3228087,0.0
0.0,0.2830914,0.5608045,0.8281276,1.080704,1.314996,1.528308,1.718716,1.884921,2.026105,2.141791,2.231742,2.295884,2.334244,2.346902,2.333942,2.295412,2.231309,2.141585,2.026212,1.88528,1.719141,1.528569,1.31492,1.080258,0.8274397,0.560119,0.2826666,0.0
0.0,0.2479739,0.4915869,0.7267237,0.9497146,1.157461,1.347479,1.517867,1.667235,1.79461,1.899342,1.981023,2.039425,2.074443,2.086055,2.074284,2.039176,1.980791,1.899224,1.794649,1.667398,1.518056,1.347576,1.15738,0.9494408,0.7263295,0.4912035,0.2477386,0.0
0.0,0.2172172,0.4308456,0.6374656,0.8339692,1.017656,1.186279,1.338037,1.471542,1.585759,1.679943,1.753583,1.80635,1.838049,1.848591,1.837964,1.806216,1.753456,1.679871,1.585764,1.471607,1.33811,1.1863,1.017582,0.8337962,0.6372342,0.4306267,0.2170845,0.0
0.0,0.1900492,0.3771126,0.5583241,0.7310403,0.8929156,1.041943,1.17646,1.295137,1.396939,1.481088,1.547018,1.594341,1.622811,1.632297,1.622765,1.594267,1.546945,1.48104,1.396929,1.295154,1.176478,1.041931,0.8928534,0.7309276,0.5581842,0.3769845,0.1899727,0.0
0.0,0.1658671,0.3292317,0.4876777,0.6389523,0.7810235,0.9121157,1.030724,1.135608,1.225774,1.300451,1.35906,1.401186,1.426558,1.435021,1.426531,1.401144,1.359015,1.300418,1.225757,1.135602,1.030717,0.9120919,0.780973,0.6388767,0.4875905,0.3291545,0.1658218,0.0
0.0,0.1441876,0.2862692,0.4242028,0.5560678,0.6801102,0.7947731,0.898712,0.9907956,1.070098,1.135883,1.187583,1.224786,1.247211,1.254698,1.247196,1.224761,1.187555,1.135857,1.07008,0.9907813,0.8986953,0.7947468,0.68007,0.5560155,0.4241466,0.2862212,0.1441599,0.0
0.0,0.1246141,0.2474548,0.3667965,0.4810058,0.5885763,0.6881547,0.7785552,0.8587648,0.9279399,0.9853978,1.030605,1.063165,1.082804,1.089364,1.082794,1.063148,1.030585,0.9853783,0.9279223,0.858748,0.7785362,0.6881302,0.5885447,0.4809688,0.3667591,0.2474239,0.1245966,0.0
0.0,0.1068141,0.2121392,0.3145228,0.4125826,0.5050345,0.590714,0.6685894,0.7377686,0.7974989,0.8471636,0.8862743,0.9144633,0.9314752,0.9371599,0.9314688,0.9144519,0.8862599,0.8471481,0.7974833,0.7377524,0.6685714,0.5906929,0.5050099,0.4125559,0.3144971,0.2121187,0.1068027,0.0
0.0,0.09050308,0.1797651,0.2665728,0.3497672,0.4282652,0.5010774,0.5673199,0.6262211,0.6771236,0.7194833,0.7528653,0.7769392,0.7914735,0.7963318,0.7914691,0.776931,0.7528546,0.719471,0.6771103,0.6262068,0.5673043,0.5010599,0.4282461,0.3497476,0.2665548,0.1797511,0.09049543,0.0
0.0,0.07543318,0.1498452,0.2222362,0.2916481,0.3571816,0.4180105,0.4733918,0.5226723,0.5652911,0.6007807,0.6287645,0.6489545,0.6611479,0.6652246,0.6611447,0.6489485,0.6287563,0.6007709,0.5652802,0.5226603,0.4733789,0.4179965,0.357167,0.2916338,0.2222234,0.1498355,0.07542793,0.0
0.0,0.06138448,0.1219462,0.1808788,0.2374075,0.2908027,0.3403912,0.3855646,0.425785,0.4605879,0.4895838,0.5124575,0.5289663,0.5389391,0.5422739,0.5389368,0.5289619,0.5124513,0.4895762,0.4605792,0.4257754,0.3855543,0.3403803,0.2907916,0.2373969,0.1808696,0.1219394,0.06138082,0.0
0.0,0.0481585,0.09567642,0.1419253,0.1863003,0.2282305,0.267187,0.3026905,0.3343151,0.3616917,0.3845093,0.4025152,0.4155143,0.4233684,0.425995,0.4233667,0.415511,0.4025106,0.3845036,0.361685,0.3343077,0.3026826,0.2671788,0.2282223,0.1862927,0.1419188,0.09567164,0.04815596,0.0
0.0,0.0355731,0.07067565,0.1048457,0.1376381,0.1686317,0.1974359,0.2236953,0.2470932,0.2673545,0.2842465,0.2975797,0.3072073,0.3130251,0.3149709,0.3130239,0.307205,0.2975764,0.2842424,0.2673497,0.2470879,0.2236896,0.1974301,0.168626,0.1376328,0.1048412,0.07067241,0.03557139,0.0
0.0,0.02345824,0.04660737,0.06914376,0.09077457,0.1112225,0.1302297,0.1475614,0.1630079,0.1763865,0.1875426,0.1963498,0.2027101,0.2065539,0.2078396,0.2065532,0.2027086,0.1963477,0.1875399,0.1763834,0.1630044,0.1475577,0.130226,0.1112188,0.09077124,0.06914097,0.04660536,0.02345719,0.0
0.0,0.01165252,0.02315182,0.03434738,0.04509396,0.05525388,0.06469908,0.07331273,0.08099044,0.08764115,0.09318762,0.09756671,0.1007294,0.1026409,0.1032802,0.1026405,0.1007287,0.09756567,0.09318631,0.08763962,0.08098875,0.07331093,0.06469726,0.05525211,0.04509235,0.03434604,0.02315085,0.01165201,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
