-148.369,-145.675,-140.388,-132.7,-122.869,-111.19,-97.9697,-83.5055,-68.0684,-51.8969,-35.1965,-18.1435,-0.894019,16.40611,33.60932,50.55421,67.05426,82.88879,97.79804,111.4843,123.6204,133.8673,141.8987,147.4308,150.2531
-126.074,-123.849,-119.474,-113.088,-104.884,-95.0851,-83.9305,-71.6574,-58.4906,-44.6354,-30.2763,-15.5791,-0.695928,14.22768,29.04441,43.59702,57.71082,71.18829,83.80681,95.32103,105.4703,113.992,120.6391,125.2007,127.5224
-106.004,-104.175,-100.57,-95.2953,-88.4935,-80.3363,-71.0096,-60.7031,-49.6011,-37.8777,-25.6944,-13.2008,-0.538236,12.15613,24.74364,37.07863,49.00373,60.34672,70.9199,80.5227,88.94787,95.99135,101.465,105.2105,107.1134
-87.7641,-86.2749,-83.3372,-79.0289,-73.4584,-66.7568,-59.0687,-50.5442,-41.3332,-31.58,-21.4225,-10.9915,-0.412352,10.19144,20.69537,30.97013,40.87874,50.27495,59.00338,66.902,73.8071,79.56055,84.01886,87.06296,88.60736
-71.013,-69.8236,-67.4748,-64.0246,-59.5545,-54.1639,-47.9639,-41.072,-33.6072,-25.6867,-17.4243,-8.93012,-0.311161,8.326615,16.87628,25.22777,33.26616,40.87097,47.91666,54.27482,59.81797,64.42488,67.98698,70.41509,71.64569
-55.4515,-54.5315,-52.7136,-50.0402,-46.5712,-42.3804,-37.5511,-32.1728,-26.3369,-20.1352,-13.658,-6.99353,-0.228786,6.549896,13.25538,19.7985,26.08717,32.0261,37.51746,42.46265,46.76508,50.33404,53.0891,54.96475,55.91461
-40.8098,-40.1374,-38.8081,-36.8514,-34.3097,-31.2352,-27.6875,-23.731,-19.4324,-14.8593,-10.0788,-5.15725,-0.160345,4.846376,9.796831,14.62369,19.25792,23.6288,27.66445,31.29323,34.44567,37.05709,39.07061,40.4402,41.13339
-26.8405,-26.4003,-25.5298,-24.2477,-22.581,-20.5632,-18.2327,-15.6313,-12.8025,-9.79084,-6.64068,-3.39632,-0.10172,3.199124,6.461879,9.641501,12.69204,15.56671,18.21832,20.60016,22.66726,24.37803,25.69607,26.59205,27.04536
-13.3114,-13.0937,-12.663,-12.0285,-11.2033,-10.2038,-9.04887,-7.75893,-6.35557,-4.86079,-3.29677,-1.68561,-0.0493416,1.58996,3.210059,4.788397,6.302027,7.727672,9.041955,10.22183,11.2452,12.0917,12.74359,13.18657,13.41064
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
